"","algorithm","iomode","image","nthreads","imsize","user","real","sys"
"3585","omp","withoutIO","elephant",2,8192,97.008,48.514,0
"3586","omp","withoutIO","elephant",2,8192,96.484,48.246,0
"3587","omp","withoutIO","elephant",2,8192,97.316,48.663,0
"3588","omp","withoutIO","elephant",2,8192,96.352,48.186,0
"3589","omp","withoutIO","elephant",2,8192,96.664,48.335,0
"3590","omp","withoutIO","elephant",2,8192,96.216,48.115,0
"3591","omp","withoutIO","elephant",2,8192,96.064,48.042,0
"3592","omp","withoutIO","elephant",2,8192,96.588,48.301,0
"3593","omp","withoutIO","elephant",2,8192,96.232,48.119,0
"3594","omp","withoutIO","elephant",2,8192,96.232,48.125,0
"3595","omp","withoutIO","elephant",2,8192,96.064,48.039,0
"3596","omp","withoutIO","elephant",2,8192,96.74,48.375,0
"3597","omp","withoutIO","elephant",2,8192,96.336,48.172,0
"3598","omp","withoutIO","elephant",2,8192,96.048,48.031,0
"3599","omp","withoutIO","elephant",2,8192,96.144,48.076,0
"3600","omp","withoutIO","elephant",2,8192,96.18,48.1,0
"3601","omp","withoutIO","elephant",4,16,0,0.001,0
"3602","omp","withoutIO","elephant",4,16,0,0.001,0
"3603","omp","withoutIO","elephant",4,16,0,0.001,0
"3604","omp","withoutIO","elephant",4,16,0,0.001,0
"3605","omp","withoutIO","elephant",4,16,0,0.001,0
"3606","omp","withoutIO","elephant",4,16,0,0.001,0
"3607","omp","withoutIO","elephant",4,16,0,0.001,0
"3608","omp","withoutIO","elephant",4,16,0,0.001,0
"3609","omp","withoutIO","elephant",4,16,0,0.001,0
"3610","omp","withoutIO","elephant",4,16,0,0.001,0
"3611","omp","withoutIO","elephant",4,16,0,0.001,0
"3612","omp","withoutIO","elephant",4,16,0,0.001,0
"3613","omp","withoutIO","elephant",4,16,0,0.001,0
"3614","omp","withoutIO","elephant",4,16,0,0.001,0
"3615","omp","withoutIO","elephant",4,16,0,0.001,0
"3616","omp","withoutIO","elephant",4,16,0,0.001,0
"3617","omp","withoutIO","elephant",4,16,0,0.001,0
"3618","omp","withoutIO","elephant",4,16,0,0.001,0
"3619","omp","withoutIO","elephant",4,16,0,0.001,0
"3620","omp","withoutIO","elephant",4,16,0,0.001,0
"3621","omp","withoutIO","elephant",4,32,0,0.001,0
"3622","omp","withoutIO","elephant",4,32,0,0.001,0
"3623","omp","withoutIO","elephant",4,32,0,0.001,0
"3624","omp","withoutIO","elephant",4,32,0,0.001,0
"3625","omp","withoutIO","elephant",4,32,0,0.001,0
"3626","omp","withoutIO","elephant",4,32,0,0.001,0
"3627","omp","withoutIO","elephant",4,32,0,0.001,0
"3628","omp","withoutIO","elephant",4,32,0,0.001,0
"3629","omp","withoutIO","elephant",4,32,0,0.002,0
"3630","omp","withoutIO","elephant",4,32,0,0.001,0
"3631","omp","withoutIO","elephant",4,32,0,0.001,0
"3632","omp","withoutIO","elephant",4,32,0,0.001,0
"3633","omp","withoutIO","elephant",4,32,0,0.001,0
"3634","omp","withoutIO","elephant",4,32,0,0.001,0
"3635","omp","withoutIO","elephant",4,32,0,0.001,0
"3636","omp","withoutIO","elephant",4,32,0,0.001,0
"3637","omp","withoutIO","elephant",4,32,0,0.001,0
"3638","omp","withoutIO","elephant",4,32,0,0.001,0
"3639","omp","withoutIO","elephant",4,32,0,0.001,0
"3640","omp","withoutIO","elephant",4,32,0,0.001,0
"3641","omp","withoutIO","elephant",4,64,0,0.003,0.004
"3642","omp","withoutIO","elephant",4,64,0,0.003,0.004
"3643","omp","withoutIO","elephant",4,64,0,0.003,0.004
"3644","omp","withoutIO","elephant",4,64,0,0.003,0.004
"3645","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3646","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3647","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3648","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3649","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3650","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3651","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3652","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3653","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3654","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3655","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3656","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3657","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3658","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3659","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3660","omp","withoutIO","elephant",4,64,0.004,0.003,0
"3661","omp","withoutIO","elephant",4,128,0.02,0.007,0.004
"3662","omp","withoutIO","elephant",4,128,0.02,0.008,0.004
"3663","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3664","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3665","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3666","omp","withoutIO","elephant",4,128,0.024,0.008,0
"3667","omp","withoutIO","elephant",4,128,0.02,0.008,0.004
"3668","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3669","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3670","omp","withoutIO","elephant",4,128,0.024,0.008,0
"3671","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3672","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3673","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3674","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3675","omp","withoutIO","elephant",4,128,0.024,0.008,0
"3676","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3677","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3678","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3679","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3680","omp","withoutIO","elephant",4,128,0.024,0.007,0
"3681","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3682","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3683","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3684","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3685","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3686","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3687","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3688","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3689","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3690","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3691","omp","withoutIO","elephant",4,256,0.096,0.026,0
"3692","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3693","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3694","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3695","omp","withoutIO","elephant",4,256,0.096,0.026,0
"3696","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3697","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3698","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3699","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3700","omp","withoutIO","elephant",4,256,0.096,0.025,0
"3701","omp","withoutIO","elephant",4,512,0.384,0.097,0
"3702","omp","withoutIO","elephant",4,512,0.376,0.096,0
"3703","omp","withoutIO","elephant",4,512,0.38,0.096,0
"3704","omp","withoutIO","elephant",4,512,0.384,0.097,0
"3705","omp","withoutIO","elephant",4,512,0.376,0.096,0
"3706","omp","withoutIO","elephant",4,512,0.38,0.096,0
"3707","omp","withoutIO","elephant",4,512,0.38,0.096,0
"3708","omp","withoutIO","elephant",4,512,0.368,0.096,0.012
"3709","omp","withoutIO","elephant",4,512,0.38,0.097,0
"3710","omp","withoutIO","elephant",4,512,0.376,0.096,0
"3711","omp","withoutIO","elephant",4,512,0.388,0.098,0
"3712","omp","withoutIO","elephant",4,512,0.38,0.097,0
"3713","omp","withoutIO","elephant",4,512,0.384,0.098,0
"3714","omp","withoutIO","elephant",4,512,0.384,0.097,0
"3715","omp","withoutIO","elephant",4,512,0.372,0.096,0.004
"3716","omp","withoutIO","elephant",4,512,0.388,0.098,0
"3717","omp","withoutIO","elephant",4,512,0.376,0.097,0.004
"3718","omp","withoutIO","elephant",4,512,0.38,0.097,0
"3719","omp","withoutIO","elephant",4,512,0.372,0.096,0.004
"3720","omp","withoutIO","elephant",4,512,0.376,0.096,0
"3721","omp","withoutIO","elephant",4,1024,1.5,0.377,0
"3722","omp","withoutIO","elephant",4,1024,1.5,0.376,0
"3723","omp","withoutIO","elephant",4,1024,1.528,0.383,0
"3724","omp","withoutIO","elephant",4,1024,1.5,0.377,0
"3725","omp","withoutIO","elephant",4,1024,1.512,0.38,0
"3726","omp","withoutIO","elephant",4,1024,1.524,0.383,0
"3727","omp","withoutIO","elephant",4,1024,1.504,0.377,0
"3728","omp","withoutIO","elephant",4,1024,1.504,0.377,0
"3729","omp","withoutIO","elephant",4,1024,1.508,0.378,0
"3730","omp","withoutIO","elephant",4,1024,1.5,0.376,0
"3731","omp","withoutIO","elephant",4,1024,1.508,0.378,0
"3732","omp","withoutIO","elephant",4,1024,1.504,0.377,0
"3733","omp","withoutIO","elephant",4,1024,1.508,0.378,0
"3734","omp","withoutIO","elephant",4,1024,1.516,0.38,0
"3735","omp","withoutIO","elephant",4,1024,1.5,0.376,0
"3736","omp","withoutIO","elephant",4,1024,1.5,0.376,0
"3737","omp","withoutIO","elephant",4,1024,1.5,0.376,0
"3738","omp","withoutIO","elephant",4,1024,1.492,0.376,0.004
"3739","omp","withoutIO","elephant",4,1024,1.504,0.377,0
"3740","omp","withoutIO","elephant",4,1024,1.504,0.378,0
"3741","omp","withoutIO","elephant",4,2048,6.036,1.512,0.004
"3742","omp","withoutIO","elephant",4,2048,6.052,1.516,0
"3743","omp","withoutIO","elephant",4,2048,6.012,1.506,0
"3744","omp","withoutIO","elephant",4,2048,6.08,1.523,0
"3745","omp","withoutIO","elephant",4,2048,6.008,1.504,0
"3746","omp","withoutIO","elephant",4,2048,6.016,1.507,0
"3747","omp","withoutIO","elephant",4,2048,6.052,1.515,0
"3748","omp","withoutIO","elephant",4,2048,6.08,1.523,0
"3749","omp","withoutIO","elephant",4,2048,6.068,1.52,0
"3750","omp","withoutIO","elephant",4,2048,5.996,1.503,0.004
"3751","omp","withoutIO","elephant",4,2048,6.052,1.516,0.004
"3752","omp","withoutIO","elephant",4,2048,6.052,1.515,0
"3753","omp","withoutIO","elephant",4,2048,6.052,1.518,0
"3754","omp","withoutIO","elephant",4,2048,6.068,1.52,0.004
"3755","omp","withoutIO","elephant",4,2048,6.04,1.513,0
"3756","omp","withoutIO","elephant",4,2048,6.02,1.506,0
"3757","omp","withoutIO","elephant",4,2048,6.008,1.504,0
"3758","omp","withoutIO","elephant",4,2048,6,1.508,0
"3759","omp","withoutIO","elephant",4,2048,6.008,1.508,0
"3760","omp","withoutIO","elephant",4,2048,6.04,1.516,0
"3761","omp","withoutIO","elephant",4,4096,24.056,6.018,0
"3762","omp","withoutIO","elephant",4,4096,23.968,5.998,0
"3763","omp","withoutIO","elephant",4,4096,24.152,6.041,0
"3764","omp","withoutIO","elephant",4,4096,24.2,6.052,0
"3765","omp","withoutIO","elephant",4,4096,24.288,6.074,0
"3766","omp","withoutIO","elephant",4,4096,24.108,6.029,0
"3767","omp","withoutIO","elephant",4,4096,24.116,6.033,0
"3768","omp","withoutIO","elephant",4,4096,24.188,6.052,0
"3769","omp","withoutIO","elephant",4,4096,24.416,6.106,0
"3770","omp","withoutIO","elephant",4,4096,24.192,6.051,0
"3771","omp","withoutIO","elephant",4,4096,24.1,6.029,0
"3772","omp","withoutIO","elephant",4,4096,24.128,6.035,0
"3773","omp","withoutIO","elephant",4,4096,24.08,6.023,0
"3774","omp","withoutIO","elephant",4,4096,24.052,6.018,0
"3775","omp","withoutIO","elephant",4,4096,24.056,6.017,0
"3776","omp","withoutIO","elephant",4,4096,24.1,6.03,0
"3777","omp","withoutIO","elephant",4,4096,24.044,6.014,0
"3778","omp","withoutIO","elephant",4,4096,24.184,6.05,0
"3779","omp","withoutIO","elephant",4,4096,24.048,6.016,0
"3780","omp","withoutIO","elephant",4,4096,24.036,6.012,0
"3781","omp","withoutIO","elephant",4,8192,96.292,24.079,0
"3782","omp","withoutIO","elephant",4,8192,96.212,24.061,0
"3783","omp","withoutIO","elephant",4,8192,96.22,24.062,0.004
"3784","omp","withoutIO","elephant",4,8192,96.352,24.096,0
"3785","omp","withoutIO","elephant",4,8192,96.676,24.177,0
"3786","omp","withoutIO","elephant",4,8192,96.032,24.015,0
"3787","omp","withoutIO","elephant",4,8192,96.176,24.048,0
"3788","omp","withoutIO","elephant",4,8192,96.072,24.025,0
"3789","omp","withoutIO","elephant",4,8192,96.568,24.146,0
"3790","omp","withoutIO","elephant",4,8192,96.42,24.113,0
"3791","omp","withoutIO","elephant",4,8192,96.64,24.167,0
"3792","omp","withoutIO","elephant",4,8192,96.448,24.122,0
"3793","omp","withoutIO","elephant",4,8192,96.432,24.117,0
"3794","omp","withoutIO","elephant",4,8192,96.352,24.098,0
"3795","omp","withoutIO","elephant",4,8192,96.788,24.202,0
"3796","omp","withoutIO","elephant",4,8192,96.476,24.128,0.004
"3797","omp","withoutIO","elephant",4,8192,96.432,24.114,0
"3798","omp","withoutIO","elephant",4,8192,96.448,24.119,0
"3799","omp","withoutIO","elephant",4,8192,96.508,24.133,0
"3800","omp","withoutIO","elephant",4,8192,96.656,24.17,0
"3801","omp","withoutIO","elephant",8,16,0,0.001,0
"3802","omp","withoutIO","elephant",8,16,0,0.001,0
"3803","omp","withoutIO","elephant",8,16,0,0.001,0
"3804","omp","withoutIO","elephant",8,16,0,0.001,0
"3805","omp","withoutIO","elephant",8,16,0,0.001,0
"3806","omp","withoutIO","elephant",8,16,0,0.001,0
"3807","omp","withoutIO","elephant",8,16,0,0.001,0
"3808","omp","withoutIO","elephant",8,16,0,0.001,0
"3809","omp","withoutIO","elephant",8,16,0,0.001,0
"3810","omp","withoutIO","elephant",8,16,0,0.001,0
"3811","omp","withoutIO","elephant",8,16,0,0.001,0
"3812","omp","withoutIO","elephant",8,16,0,0.001,0
"3813","omp","withoutIO","elephant",8,16,0,0.001,0
"3814","omp","withoutIO","elephant",8,16,0,0.001,0
"3815","omp","withoutIO","elephant",8,16,0,0.001,0
"3816","omp","withoutIO","elephant",8,16,0,0.001,0
"3817","omp","withoutIO","elephant",8,16,0,0.001,0
"3818","omp","withoutIO","elephant",8,16,0,0.001,0
"3819","omp","withoutIO","elephant",8,16,0,0.001,0
"3820","omp","withoutIO","elephant",8,16,0,0.001,0
"3821","omp","withoutIO","elephant",8,32,0,0.001,0
"3822","omp","withoutIO","elephant",8,32,0,0.001,0
"3823","omp","withoutIO","elephant",8,32,0,0.001,0
"3824","omp","withoutIO","elephant",8,32,0,0.001,0
"3825","omp","withoutIO","elephant",8,32,0,0.001,0
"3826","omp","withoutIO","elephant",8,32,0,0.001,0
"3827","omp","withoutIO","elephant",8,32,0,0.001,0
"3828","omp","withoutIO","elephant",8,32,0,0.001,0
"3829","omp","withoutIO","elephant",8,32,0,0.001,0
"3830","omp","withoutIO","elephant",8,32,0,0.001,0
"3831","omp","withoutIO","elephant",8,32,0.004,0.002,0
"3832","omp","withoutIO","elephant",8,32,0,0.001,0
"3833","omp","withoutIO","elephant",8,32,0,0.001,0
"3834","omp","withoutIO","elephant",8,32,0,0.001,0
"3835","omp","withoutIO","elephant",8,32,0,0.001,0
"3836","omp","withoutIO","elephant",8,32,0,0.001,0
"3837","omp","withoutIO","elephant",8,32,0,0.001,0
"3838","omp","withoutIO","elephant",8,32,0,0.001,0
"3839","omp","withoutIO","elephant",8,32,0,0.001,0
"3840","omp","withoutIO","elephant",8,32,0,0.001,0
"3841","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3842","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3843","omp","withoutIO","elephant",8,64,0.008,0.002,0
"3844","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3845","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3846","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3847","omp","withoutIO","elephant",8,64,0.008,0.002,0
"3848","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3849","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3850","omp","withoutIO","elephant",8,64,0.008,0.002,0
"3851","omp","withoutIO","elephant",8,64,0.008,0.002,0
"3852","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3853","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3854","omp","withoutIO","elephant",8,64,0.008,0.002,0
"3855","omp","withoutIO","elephant",8,64,0.008,0.002,0
"3856","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3857","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3858","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3859","omp","withoutIO","elephant",8,64,0.008,0.002,0
"3860","omp","withoutIO","elephant",8,64,0,0.002,0.008
"3861","omp","withoutIO","elephant",8,128,0,0.004,0.024
"3862","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3863","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3864","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3865","omp","withoutIO","elephant",8,128,0,0.004,0.024
"3866","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3867","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3868","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3869","omp","withoutIO","elephant",8,128,0.028,0.005,0
"3870","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3871","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3872","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3873","omp","withoutIO","elephant",8,128,0.028,0.004,0
"3874","omp","withoutIO","elephant",8,128,0,0.004,0.024
"3875","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3876","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3877","omp","withoutIO","elephant",8,128,0.024,0.005,0
"3878","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3879","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3880","omp","withoutIO","elephant",8,128,0.024,0.004,0
"3881","omp","withoutIO","elephant",8,256,0.1,0.014,0
"3882","omp","withoutIO","elephant",8,256,0.1,0.014,0
"3883","omp","withoutIO","elephant",8,256,0.108,0.015,0
"3884","omp","withoutIO","elephant",8,256,0.1,0.014,0
"3885","omp","withoutIO","elephant",8,256,0.1,0.014,0
"3886","omp","withoutIO","elephant",8,256,0.104,0.014,0
"3887","omp","withoutIO","elephant",8,256,0.096,0.013,0
"3888","omp","withoutIO","elephant",8,256,0.096,0.014,0
"3889","omp","withoutIO","elephant",8,256,0.096,0.014,0
"3890","omp","withoutIO","elephant",8,256,0.1,0.014,0
"3891","omp","withoutIO","elephant",8,256,0.1,0.014,0
"3892","omp","withoutIO","elephant",8,256,0.096,0.014,0.004
"3893","omp","withoutIO","elephant",8,256,0.096,0.013,0
"3894","omp","withoutIO","elephant",8,256,0.1,0.014,0
"3895","omp","withoutIO","elephant",8,256,0.072,0.013,0.024
"3896","omp","withoutIO","elephant",8,256,0.096,0.014,0
"3897","omp","withoutIO","elephant",8,256,0.096,0.014,0
"3898","omp","withoutIO","elephant",8,256,0.096,0.014,0
"3899","omp","withoutIO","elephant",8,256,0.096,0.013,0
"3900","omp","withoutIO","elephant",8,256,0.096,0.014,0
"3901","omp","withoutIO","elephant",8,512,0.388,0.05,0
"3902","omp","withoutIO","elephant",8,512,0.384,0.05,0
"3903","omp","withoutIO","elephant",8,512,0.384,0.049,0
"3904","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3905","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3906","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3907","omp","withoutIO","elephant",8,512,0.456,0.058,0
"3908","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3909","omp","withoutIO","elephant",8,512,0.46,0.059,0
"3910","omp","withoutIO","elephant",8,512,0.46,0.059,0
"3911","omp","withoutIO","elephant",8,512,0.444,0.057,0
"3912","omp","withoutIO","elephant",8,512,0.436,0.057,0.012
"3913","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3914","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3915","omp","withoutIO","elephant",8,512,0.444,0.057,0
"3916","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3917","omp","withoutIO","elephant",8,512,0.452,0.058,0
"3918","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3919","omp","withoutIO","elephant",8,512,0.448,0.057,0
"3920","omp","withoutIO","elephant",8,512,0.448,0.058,0.004
"3921","omp","withoutIO","elephant",8,1024,1.8,0.227,0
"3922","omp","withoutIO","elephant",8,1024,1.772,0.223,0.004
"3923","omp","withoutIO","elephant",8,1024,1.772,0.223,0.004
"3924","omp","withoutIO","elephant",8,1024,1.792,0.229,0
"3925","omp","withoutIO","elephant",8,1024,1.816,0.228,0
"3926","omp","withoutIO","elephant",8,1024,1.808,0.228,0
"3927","omp","withoutIO","elephant",8,1024,1.78,0.224,0
"3928","omp","withoutIO","elephant",8,1024,2.008,0.253,0
"3929","omp","withoutIO","elephant",8,1024,1.78,0.224,0
"3930","omp","withoutIO","elephant",8,1024,1.784,0.224,0
"3931","omp","withoutIO","elephant",8,1024,1.776,0.223,0
"3932","omp","withoutIO","elephant",8,1024,1.78,0.224,0
"3933","omp","withoutIO","elephant",8,1024,1.78,0.224,0.004
"3934","omp","withoutIO","elephant",8,1024,1.836,0.231,0.004
"3935","omp","withoutIO","elephant",8,1024,1.784,0.224,0
"3936","omp","withoutIO","elephant",8,1024,1.78,0.224,0
"3937","omp","withoutIO","elephant",8,1024,1.776,0.224,0.004
"3938","omp","withoutIO","elephant",8,1024,1.784,0.224,0
"3939","omp","withoutIO","elephant",8,1024,1.796,0.226,0
"3940","omp","withoutIO","elephant",8,1024,1.816,0.229,0.004
"3941","omp","withoutIO","elephant",8,2048,7.112,0.891,0
"3942","omp","withoutIO","elephant",8,2048,7.108,0.89,0
"3943","omp","withoutIO","elephant",8,2048,7.12,0.892,0
"3944","omp","withoutIO","elephant",8,2048,7.12,0.899,0
"3945","omp","withoutIO","elephant",8,2048,7.108,0.891,0
